From,To,Start,Stop,Status,Duration,Filesize
EBI,FUNET,1457001886.15062,1457001911.1089,0,24.958,1048576000
EBI,FUNET,1457001983.48316,1457002008.14962,0,24.666,1048576000
EBI,FUNET,1457002079.53088,1457002104.05834,0,24.527,1048576000
EBI,FUNET,1457002177.63052,1457002204.26244,0,26.631,1048576000
EBI,FUNET,1457002273.63381,1457002307.49605,0,33.862,1048576000
EBI,FUNET,1457002376.38819,1457002402.12229,0,25.734,1048576000
EBI,FUNET,1457002473.74056,1457002499.43671,0,25.696,1048576000
EBI,FUNET,1457002575.73434,1457002600.96451,0,25.23,1048576000
EBI,FUNET,1457002670.05252,1457002695.75388,0,25.701,1048576000
EBI,FUNET,1457002765.7542,1457002796.0731,0,30.318,1048576000
EBI,FUNET,1457002868.26166,1457002893.95759,0,25.695,1048576000
EBI,FUNET,1457002967.16195,1457002991.02452,0,23.862,1048576000
EBI,FUNET,1457003059.5699,1457003105.31471,0,45.744,1048576000
EBI,FUNET,1457003180.36252,1457003204.00678,0,23.644,1048576000
EBI,FUNET,1457003273.20559,1457003298.76993,0,25.564,1048576000
EBI,FUNET,1457003373.33112,1457003398.902,0,25.57,1048576000
EBI,FUNET,1457003471.55243,1457003504.71636,0,33.163,1048576000
EBI,FUNET,1457003577.21273,1457003604.43529,0,27.222,1048576000
EBI,FUNET,1457003677.78216,1457003702.8789,0,25.096,1048576000
EBI,FUNET,1457003771.72904,1457003799.32049,0,27.591,1048576000
EBI,FUNET,1457003869.2025,1457003894.30393,0,25.101,1048576000
EBI,FUNET,1457003964.09468,1457003988.23379,0,24.139,1048576000
EBI,FUNET,1457004058.56241,1457004069.79115,256,11.228,1048576000
EBI,FUNET,1457004141.24565,1457004165.85854,0,24.612,1048576000
EBI,FUNET,1457004240.15937,1457004265.95411,0,25.794,1048576000
EBI,FUNET,1457004337.1142,1457004365.52235,0,28.408,1048576000
EBI,FUNET,1457004439.68006,1457004466.3141,0,26.634,1048576000
EBI,FUNET,1457004537.54778,1457004563.24005,0,25.692,1048576000
EBI,FUNET,1457004635.28727,1457004663.4956,0,28.208,1048576000
EBI,FUNET,1457004736.08829,1457004758.93984,0,22.851,1048576000
EBI,FUNET,1457004831.46124,1457004864.91779,0,33.456,1048576000
EBI,FUNET,1457004938.33702,1457004972.85983,0,34.522,1048576000
EBI,FUNET,1457005046.58156,1457005077.12493,0,30.543,1048576000
EBI,FUNET,1457005149.99026,1457005174.65401,0,24.663,1048576000
EBI,FUNET,1457009433.24845,1457009461.23927,0,27.99,1048576000
EBI,FUNET,1457009531.31404,1457009556.52649,0,25.212,1048576000
EBI,FUNET,1457009629.21065,1457009651.20384,0,21.993,1048576000
EBI,FUNET,1457009726.43012,1457009749.30653,0,22.876,1048576000
EBI,FUNET,1457009822.65683,1457009845.44346,0,22.786,1048576000
EBI,FUNET,1457009914.54546,1457009938.97236,0,24.426,1048576000
EBI,FUNET,1457010011.56956,1457010036.47678,0,24.907,1048576000
EBI,FUNET,1457010113.81689,1457010142.34977,0,28.532,1048576000
EBI,FUNET,1457010218.768,1457010243.48597,0,24.717,1048576000
EBI,FUNET,1457010313.75765,1457010338.5749,0,24.817,1048576000
EBI,FUNET,1457010411.09038,1457010441.62684,0,30.536,1048576000
EBI,FUNET,1457010515.19832,1457010539.49388,0,24.295,1048576000
EBI,FUNET,1457010610.45992,1457010633.85621,0,23.396,1048576000
EBI,FUNET,1457010702.53371,1457010726.34888,0,23.815,1048576000
EBI,FUNET,1457010806.58292,1457010830.96874,0,24.385,1048576000
EBI,FUNET,1457010905.89942,1457010930.06891,0,24.169,1048576000
EBI,FUNET,1457011013.77528,1457011037.57679,0,23.801,1048576000
EBI,FUNET,1457011110.14285,1457011138.95622,0,28.813,1048576000
EBI,FUNET,1457011211.5354,1457011238.30862,0,26.773,1048576000
EBI,FUNET,1457011311.91014,1457011341.03622,0,29.126,1048576000
EBI,FUNET,1457011416.5517,1457011445.18919,0,28.637,1048576000
EBI,FUNET,1457011516.48745,1457011545.32102,0,28.833,1048576000
EBI,FUNET,1457011622.09839,1457011651.48758,0,29.389,1048576000
EBI,FUNET,1457011721.19009,1457011757.63398,0,36.443,1048576000
EBI,FUNET,1457011831.29575,1457011860.75909,0,29.463,1048576000
EBI,FUNET,1457011932.23266,1457011963.64514,0,31.412,1048576000
EBI,FUNET,1457012034.21476,1457012065.38969,0,31.174,1048576000
EBI,FUNET,1457012139.44256,1457012174.08004,0,34.637,1048576000
EBI,FUNET,1457012244.63463,1457012273.29699,0,28.662,1048576000
EBI,FUNET,1457012344.09431,1457012376.19645,0,32.102,1048576000
EBI,FUNET,1457012445.2591,1457012475.6152,0,30.356,1048576000
EBI,FUNET,1457012546.29925,1457012571.39082,0,25.091,1048576000
EBI,FUNET,1457012641.32408,1457012667.26149,0,25.937,1048576000
EBI,FUNET,1457012735.42887,1457012766.52748,0,31.098,1048576000
EBI,FUNET,1457012838.40977,1457012864.89717,0,26.487,1048576000
EBI,FUNET,1457012933.94814,1457012962.4452,0,28.497,1048576000
EBI,FUNET,1457013035.47422,1457013064.4962,0,29.021,1048576000
EBI,FUNET,1457013135.61585,1457013163.90629,0,28.29,1048576000
EBI,FUNET,1457013232.96487,1457013262.10798,0,29.143,1048576000
EBI,FUNET,1457013331.52285,1457013359.66956,0,28.146,1048576000
EBI,FUNET,1457013430.1543,1457013469.30326,0,39.148,1048576000
EBI,FUNET,1457013539.0999,1457013566.31756,0,27.217,1048576000
EBI,FUNET,1457013635.2577,1457013662.9318,0,27.674,1048576000
EBI,FUNET,1457013737.02275,1457013765.08159,0,28.058,1048576000
FUNET,BILS,1456936721.22404,1456936725.79911,0,4.575,104857600
FUNET,BILS,1456937048.76125,1456937205.69353,0,156.932,10485760000
FUNET,BILS,1456937530.34373,1456937646.41777,0,116.074,10485760000
FUNET,BILS,1456937968.33072,1456938093.60908,0,125.278,10485760000
FUNET,BILS,1456938425.9652,1456938526.77686,0,100.811,10485760000
FUNET,BILS,1456938863.14675,1456938989.35003,0,126.203,10485760000
FUNET,BILS,1456939335.34911,1456939466.04699,0,130.697,10485760000
FUNET,BILS,1456939780.55702,1456939911.54006,0,130.983,10485760000
FUNET,BILS,1456940238.09303,1456940366.9654,0,128.872,10485760000
FUNET,BILS,1456940711.26669,1456940820.52162,0,109.254,10485760000
FUNET,BILS,1456941143.6847,1456941267.90995,0,124.225,10485760000
FUNET,BILS,1456941591.53322,1456941714.66054,0,123.127,10485760000
FUNET,BILS,1456942049.44449,1456942193.86243,0,144.417,10485760000
FUNET,BILS,1456942511.76778,1456942653.79339,0,142.025,10485760000
FUNET,BILS,1456942985.96231,1456943117.48182,0,131.519,10485760000
FUNET,BILS,1456943466.01753,1456943585.51197,0,119.494,10485760000
FUNET,BILS,1456943929.84664,1456944039.7054,0,109.858,10485760000
FUNET,BILS,1456944386.04364,1456944509.22783,0,123.184,10485760000
FUNET,BILS,1456944852.98147,1456944974.72137,0,121.739,10485760000
FUNET,BILS,1456945308.86551,1456945444.3694,0,135.503,10485760000
FUNET,BILS,1456945774.65035,1456945884.55903,0,109.908,10485760000
FUNET,BILS,1456946214.31355,1456946344.66509,0,130.351,10485760000
FUNET,BILS,1456946669.93302,1456946791.84584,0,121.912,10485760000
FUNET,BILS,1456947115.34046,1456947237.37234,0,122.031,10485760000
FUNET,BILS,1456947562.06664,1456947684.49904,0,122.432,10485760000
FUNET,BILS,1456948007.39375,1456948146.38531,0,138.991,10485760000
FUNET,BILS,1456948480.65721,1456948609.6332,0,128.975,10485760000
FUNET,BILS,1456948939.1837,1456949081.39678,0,142.213,10485760000
FUNET,BILS,1456949411.27584,1456949549.16526,0,137.889,10485760000
FUNET,BILS,1456949868.43297,1456950015.06133,0,146.628,10485760000
FUNET,BILS,1456950344.03502,1456950456.42103,0,112.386,10485760000
FUNET,BILS,1456950797.18439,1456950925.45744,0,128.273,10485760000
FUNET,BILS,1456951248.84134,1456951359.79867,0,110.957,10485760000
FUNET,BILS,1456951680.57311,1456951817.39378,0,136.82,10485760000
FUNET,BILS,1456952137.95618,1456952280.07828,0,142.122,10485760000
FUNET,BILS,1456952596.41457,1456952740.64435,0,144.229,10485760000
FUNET,BILS,1456953070.08044,1456953184.41189,0,114.331,10485760000
FUNET,BILS,1456953525.26017,1456953651.25982,0,125.999,10485760000
FUNET,BILS,1456953989.61528,1456954113.866,0,124.25,10485760000
FUNET,BILS,1456954447.61109,1456954573.8072,0,126.196,10485760000
FUNET,BILS,1456954898.51083,1456955044.46711,0,145.956,10485760000
FUNET,BILS,1456955374.18671,1456955519.88479,0,145.698,10485760000
FUNET,BILS,1456955838.65769,1456955990.22381,0,151.566,10485760000
FUNET,BILS,1456956319.85313,1456956443.72744,0,123.874,10485760000
FUNET,BILS,1456956780.43939,1456956903.56068,0,123.121,10485760000
FUNET,BILS,1456957240.74345,1456957360.44097,0,119.697,10485760000
FUNET,BILS,1456957680.09869,1456957778.74716,0,98.648,10485760000
FUNET,BILS,1456958120.10769,1456958245.84175,0,125.734,10485760000
FUNET,BILS,1456958584.91828,1456958723.69226,0,138.773,10485760000
FUNET,BILS,1456959047.04155,1456959193.37028,0,146.328,10485760000
FUNET,BILS,1456959519.63012,1456959662.3831,0,142.752,10485760000
FUNET,BILS,1456959982.0125,1456960082.17233,0,100.159,10485760000
FUNET,BILS,1456960431.44383,1456960551.43634,0,119.992,10485760000
FUNET,BILS,1456960887.58144,1456960989.57822,0,101.996,10485760000
FUNET,BILS,1456961328.05776,1456961449.36408,0,121.306,10485760000
FUNET,BILS,1456961778.15427,1456961915.71445,0,137.56,10485760000
FUNET,BILS,1456962248.66346,1456962381.00078,0,132.337,10485760000
FUNET,BILS,1456962705.13155,1456962848.67789,0,143.546,10485760000
FUNET,BILS,1456963173.74254,1456963282.99798,0,109.255,10485760000
FUNET,BILS,1456963608.53678,1456963724.75828,0,116.221,10485760000
FUNET,BILS,1456964051.11642,1456964163.0156,0,111.899,10485760000
FUNET,BILS,1456964512.23306,1456964623.54817,0,111.315,10485760000
FUNET,BILS,1456964970.9934,1456965108.59551,0,137.602,10485760000
FUNET,BILS,1456965439.98966,1456965575.87133,0,135.881,10485760000
FUNET,BILS,1456965902.37367,1456966041.22095,0,138.847,10485760000
FUNET,BILS,1456966357.83197,1456966466.89253,0,109.06,10485760000
FUNET,BILS,1456966812.05427,1456966929.33467,0,117.28,10485760000
FUNET,BILS,1456967263.55541,1456967386.24384,0,122.688,10485760000
FUNET,BILS,1456967708.09218,1456967825.69707,0,117.604,10485760000
FUNET,BILS,1456968164.67429,1456968307.28706,0,142.612,10485760000
FUNET,BILS,1456968628.65887,1456968764.78052,0,136.121,10485760000
FUNET,BILS,1456969096.42555,1456969237.77906,0,141.353,10485760000
FUNET,BILS,1456969580.661,1456969683.37664,0,102.715,10485760000
FUNET,BILS,1456970012.00708,1456970132.85904,0,120.851,10485760000
FUNET,BILS,1456970464.16903,1456970589.66599,0,125.496,10485760000
FUNET,BILS,1456970929.72034,1456971038.62556,0,108.905,10485760000
FUNET,BILS,1456971366.69641,1456971504.79867,0,138.102,10485760000
FUNET,BILS,1456971824.04211,1456971955.36877,0,131.326,10485760000
FUNET,BILS,1456972290.68524,1456972429.91145,0,139.226,10485760000
FUNET,BILS,1456972750.22031,1456972859.55404,0,109.333,10485760000
FUNET,BILS,1456973199.88325,1456973313.20127,0,113.318,10485760000
FUNET,BILS,1456973632.64897,1456973750.62422,0,117.975,10485760000
FUNET,BILS,1456974088.64827,1456974190.67603,0,102.027,10485760000
FUNET,BILS,1456974512.70554,1456974656.40259,0,143.697,10485760000
FUNET,BILS,1456974986.11919,1456975124.12151,0,138.002,10485760000
FUNET,BILS,1456975468.92837,1456975620.23367,0,151.305,10485760000
FUNET,BILS,1456975939.17435,1456976069.08863,0,129.914,10485760000
FUNET,BILS,1456976410.68338,1456976517.90582,0,107.222,10485760000
FUNET,BILS,1456976835.01259,1456976953.15826,0,118.145,10485760000
FUNET,BILS,1456977296.32204,1456977401.08071,0,104.758,10485760000
FUNET,BILS,1456977736.75884,1456977865.83337,0,129.074,10485760000
FUNET,BILS,1456978203.28845,1456978344.80661,0,141.518,10485760000
FUNET,BILS,1456978688.28703,1456978836.62903,0,148.342,10485760000
FUNET,BILS,1456979176.76247,1456979327.10572,0,150.343,10485760000
FUNET,BILS,1456979647.02525,1456979764.48684,0,117.461,10485760000
FUNET,BILS,1456980094.60474,1456980214.75738,0,120.152,10485760000
FUNET,BILS,1457000721.96639,1457000740.89391,0,18.927,1048576000
FUNET,BILS,1457000814.05856,1457000831.6266,0,17.568,1048576000
FUNET,BILS,1457000900.40321,1457000916.74275,0,16.339,1048576000
FUNET,BILS,1457000990.62872,1457001005.16456,0,14.535,1048576000
FUNET,BILS,1457001076.82389,1457001090.08644,0,13.262,1048576000
FUNET,BILS,1457001161.13039,1457001176.55794,0,15.427,1048576000
FUNET,BILS,1457001251.10983,1457001264.51351,0,13.403,1048576000
FUNET,BILS,1457001336.85504,1457001350.60215,0,13.747,1048576000
FUNET,BILS,1457001420.60415,1457001434.96004,0,14.355,1048576000
FUNET,BILS,1457001514.18467,1457001529.05112,0,14.866,1048576000
FUNET,BILS,1457001602.3797,1457001618.30602,0,15.926,1048576000
FUNET,BILS,1457001688.75686,1457001703.12023,0,14.363,1048576000
FUNET,BILS,1457001777.03043,1457001790.41769,0,13.387,1048576000
FUNET,BILS,1457001858.72624,1457001874.3025,0,15.576,1048576000
FUNET,BILS,1457001945.90844,1457001962.37101,0,16.462,1048576000
FUNET,BILS,1457002035.68558,1457002051.34506,0,15.659,1048576000
FUNET,BILS,1457002124.8616,1457002141.9862,0,17.124,1048576000
FUNET,BILS,1457002213.01595,1457002225.62929,0,12.613,1048576000
FUNET,BILS,1457002299.43583,1457002313.19267,0,13.756,1048576000
FUNET,BILS,1457002387.20716,1457002400.94946,0,13.742,1048576000
FUNET,BILS,1457002474.46553,1457002487.6692,0,13.203,1048576000
FUNET,BILS,1457002561.09377,1457002579.12323,0,18.029,1048576000
FUNET,BILS,1457002651.83808,1457002665.15809,0,13.32,1048576000
FUNET,BILS,1457002736.75493,1457002749.58629,0,12.831,1048576000
FUNET,BILS,1457002818.66977,1457002832.34607,0,13.676,1048576000
FUNET,BILS,1457002904.73341,1457002920.68655,0,15.953,1048576000
FUNET,BILS,1457002989.32819,1457003004.66787,0,15.339,1048576000
FUNET,BILS,1457003074.50466,1457003091.93011,0,17.425,1048576000
FUNET,BILS,1457003164.0887,1457003177.7425,0,13.653,1048576000
FUNET,BILS,1457003250.65756,1457003264.06664,0,13.409,1048576000
FUNET,BILS,1457003337.96053,1457003357.69967,0,19.739,1048576000
FUNET,BILS,1457003429.63288,1457003445.7014,0,16.068,1048576000
FUNET,BILS,1457003517.63411,1457003530.42465,0,12.79,1048576000
FUNET,BILS,1457003602.47687,1457003615.97321,0,13.496,1048576000
FUNET,BILS,1457003689.43901,1457003703.69593,0,14.256,1048576000
FUNET,BILS,1457003777.68792,1457003791.97679,0,14.288,1048576000
FUNET,BILS,1457003865.39165,1457003882.4129,0,17.021,1048576000
FUNET,BILS,1457003952.98453,1457003968.15314,0,15.168,1048576000
FUNET,BILS,1457004042.00743,1457004055.12673,0,13.119,1048576000
FUNET,BILS,1457004128.79945,1457004151.72116,0,22.921,1048576000
FUNET,BILS,1457004221.78919,1457004234.7133,0,12.924,1048576000
FUNET,BILS,1457004302.68689,1457004317.62212,0,14.935,1048576000
FUNET,BILS,1457004389.0464,1457004407.93405,0,18.887,1048576000
FUNET,BILS,1457004478.04423,1457004491.37376,0,13.329,1048576000
FUNET,BILS,1457004564.32153,1457004577.84798,0,13.526,1048576000
FUNET,BILS,1457004647.46699,1457004662.88774,0,15.42,1048576000
FUNET,BILS,1457004736.68155,1457004751.55194,0,14.87,1048576000
FUNET,BILS,1457004821.18845,1457004837.98492,0,16.796,1048576000
FUNET,BILS,1457004911.33467,1457004924.41039,0,13.075,1048576000
FUNET,BILS,1457004995.20928,1457005008.25968,0,13.05,1048576000
FUNET,BILS,1457005081.90984,1457005107.49194,0,25.582,1048576000
FUNET,BILS,1457005181.82382,1457005202.29587,0,20.472,1048576000
FUNET,BILS,1457009436.31617,1457009462.98573,0,26.669,1048576000
FUNET,BILS,1457009535.94479,1457009548.79776,0,12.852,1048576000
FUNET,BILS,1457009618.62426,1457009633.12898,0,14.504,1048576000
FUNET,BILS,1457009702.97103,1457009716.41516,0,13.444,1048576000
FUNET,BILS,1457009790.23437,1457009805.52197,0,15.287,1048576000
FUNET,BILS,1457009897.71439,1457009910.4565,0,12.742,1048576000
FUNET,BILS,1457009980.12889,1457009992.96756,0,12.838,1048576000
FUNET,BILS,1457010062.31799,1457010075.0305,0,12.712,1048576000
FUNET,BILS,1457010146.67751,1457010159.69716,0,13.019,1048576000
FUNET,BILS,1457010230.62599,1457010245.04227,0,14.416,1048576000
FUNET,BILS,1457010317.02071,1457010329.98395,0,12.963,1048576000
FUNET,BILS,1457010403.67248,1457010416.94386,0,13.271,1048576000
FUNET,BILS,1457010485.74463,1457010501.46436,0,15.719,1048576000
FUNET,BILS,1457010571.46284,1457010585.75089,0,14.288,1048576000
FUNET,BILS,1457010659.48781,1457010677.73806,0,18.25,1048576000
FUNET,BILS,1457010748.48288,1457010760.96245,0,12.479,1048576000
FUNET,BILS,1457010829.58455,1457010843.94684,0,14.362,1048576000
FUNET,BILS,1457010913.07727,1457010925.99286,0,12.915,1048576000
FUNET,BILS,1457010993.85332,1457011006.36469,0,12.511,1048576000
FUNET,BILS,1457011074.82457,1457011094.24128,0,19.416,1048576000
FUNET,BILS,1457011163.45987,1457011177.41279,0,13.952,1048576000
FUNET,BILS,1457011245.45882,1457011258.53602,0,13.077,1048576000
FUNET,BILS,1457011328.19741,1457011341.17691,0,12.979,1048576000
FUNET,BILS,1457011410.54233,1457011427.33436,0,16.792,1048576000
FUNET,BILS,1457011497.62157,1457011514.37541,0,16.753,1048576000
FUNET,BILS,1457011587.80535,1457011600.93067,0,13.125,1048576000
FUNET,BILS,1457011672.78715,1457011686.61742,0,13.83,1048576000
FUNET,BILS,1457011756.01156,1457011773.35838,0,17.346,1048576000
FUNET,BILS,1457011852.15146,1457011866.19941,0,14.047,1048576000
FUNET,BILS,1457011938.14303,1457011951.70584,0,13.562,1048576000
FUNET,BILS,1457012023.74186,1457012038.27653,0,14.534,1048576000
FUNET,BILS,1457012112.24365,1457012129.66764,0,17.423,1048576000
FUNET,BILS,1457012199.13329,1457012213.10898,0,13.975,1048576000
FUNET,BILS,1457012283.09753,1457012295.91629,0,12.818,1048576000
FUNET,BILS,1457012369.00959,1457012383.89801,0,14.888,1048576000
FUNET,BILS,1457012452.58292,1457012471.90346,0,19.32,1048576000
FUNET,BILS,1457012544.89794,1457012557.23612,0,12.338,1048576000
FUNET,BILS,1457012631.02833,1457012643.56793,0,12.539,1048576000
FUNET,BILS,1457012715.237,1457012732.34244,0,17.105,1048576000
FUNET,BILS,1457012806.21101,1457012819.81146,0,13.6,1048576000
FUNET,BILS,1457012892.97851,1457012905.08256,0,12.104,1048576000
FUNET,BILS,1457012978.68321,1457012992.38575,0,13.702,1048576000
FUNET,BILS,1457013065.95215,1457013081.91147,0,15.959,1048576000
FUNET,BILS,1457013151.61936,1457013164.85896,0,13.239,1048576000
FUNET,BILS,1457013237.92484,1457013250.23318,0,12.308,1048576000
FUNET,BILS,1457013320.94755,1457013338.15295,0,17.205,1048576000
FUNET,BILS,1457013412.14054,1457013425.57961,0,13.439,1048576000
FUNET,BILS,1457013494.21744,1457013512.62073,0,18.403,1048576000
FUNET,BILS,1457013581.2872,1457013600.96084,0,19.673,1048576000
FUNET,BILS,1457013669.05265,1457013683.08953,0,14.036,1048576000
FUNET,BILS,1457013753.57259,1457013770.43535,0,16.862,1048576000
